material_id,formula,bl_mean,bl_min,bl_max,bl_std,coord_num,bandwidth_W,uw_ratio,distortion,frac_octahedral,n_tm_sites,total_magnetization,num_magnetic_sites,is_magnetic,formation_energy_per_atom,energy_above_hull,nsites,volume_per_atom,density,nelements,band_gap,efermi,is_mott,is_mott_uw
mp-xk,TiCo3,2.5362416955935556,2.536236478329991,2.536250266884872,6.108365195564132e-06,12.0,3.7310405203431447,0.8898322014724886,,0.0,4,2.7652851,4,1,-0.163099421666666,0.040453574999999,4,11.536044329677626,8.084825931024634,2,0.0,6.257216749999999,0,0
mp-bqzia,TiO,2.043334,2.043334,2.043334,0.0,4.0,1.9160695272352832,,,0.0,3,0.848099899999999,2,1,-2.795379665833334,0.112576613333333,6,11.375141849949316,4.6615969120233345,2,0.0,6.02271116,1,0
mp-bfr,TiCo,2.5860479758599,2.5860479758599,2.5860479758599,0.0,8.0,2.392471800342067,1.3876861576906856,,0.0,2,0.8650844,2,1,-0.407105993333333,0.0,2,13.313365096067558,6.660445906737043,2,0.0,6.31056825,0,1
mp-cfkdh,TiO2,2.0957814771583414,2.0957814771583414,2.0957814771583414,0.0,8.0,3.6427384286137103,,,0.0,1,9.66e-05,0,0,-3.199730607777778,0.308324844166666,3,9.448325333333331,4.6787932007867035,2,1.056499999999999,5.5610368,0,0
mp-ciirz,TiH,2.08969722,2.08969722,2.08969722,0.0,6.0,2.747986001973259,,0.0,1.0,1,0.0,0,0,-0.356654822708332,0.053561411250001,2,9.12536185482506,4.446878301314598,2,0.0,6.69421035,0,0
mp-bjth,TiH2,1.909198113906078,1.909198113906078,1.909198113906078,2.220446049250313e-16,8.0,4.3895296746673305,,,0.0,1,0.0009527,0,0,-0.529519081388888,0.004339413333332,3,7.142822135453645,3.865534258202042,2,0.0,5.63468147,0,0
mp-dym,TiO,2.1446849999999995,2.144685,2.144685,4.440892098500626e-16,6.0,2.6088806846402712,,2.0706500481425606e-16,1.0,1,1e-05,0,0,-2.635512259166669,0.272444019999998,2,9.864851294856615,5.375278809240463,2,0.0,9.28455885,1,0
mp-kw,TiF2,2.248699046806175,2.2486990468061747,2.248699046806175,3.8459253727671276e-16,8.0,3.1641518034595384,,,0.0,1,2.0000162,1,1,-3.013348831111111,0.248468377407407,3,11.671074821400138,4.072181500448822,2,0.436399999999999,6.38551706,0,0
mp-sy,TiN,2.120623450897699,2.120623380253577,2.120623590494924,9.871255883279233e-08,6.0,2.668419628313332,,4.388559270083324e-08,1.0,1,4e-07,0,0,-1.9426672827083311,0.0,2,9.536536585459231,5.386845377479396,2,0.0,8.76602647,0,0
mp-yh,TiC,2.165718843730559,2.165718761481931,2.165718884854873,5.8158562641990845e-08,6.0,2.558450951368773,,2.5318345875024782e-08,1.0,1,1e-07,0,0,-0.965351713333333,0.0,2,10.157953628485911,4.894158001928937,2,0.0,7.67533018,0,0
mp-ccv,TiCr2,2.41340413875759,2.4134035730598047,2.4134046105802462,2.516278733249777e-07,6.0,2.060255772828687,1.795893523899732,9.553315029938133e-08,1.0,4,1e-07,0,0,0.083971022777776,0.083971022777776,6,13.252990854944867,6.342420790965218,2,0.0,6.16787702,0,1
mp-bljq,TiO2,1.98524312190306,1.9852431219030584,1.985243121903063,1.6264259646856388e-15,6.0,3.0447654717182564,,7.6895199485503235e-16,1.0,4,1e-06,0,0,-3.322823818611111,0.185231633333332,12,12.517896804358498,3.531484643093461,2,1.712,1.04707486,0,0
mp-ebt,TiBe2,2.6689373302686814,2.6688372877379773,2.6690005325130852,4.893854515857155e-05,12.0,3.3692597189785625,,,0.0,2,2.4710068,2,1,-0.193782676111111,0.0,6,11.116928665528144,3.280737793848888,2,0.0,4.72771321,0,0
mp-bat,TiCo2,2.3648492709849225,2.3648392585609597,2.364859644370531,6.630570249116148e-06,6.0,2.1457262569499136,1.5472616739018696,2.6236303543076906e-06,1.0,4,4.0632222,6,1,-0.220888345555555,0.050515650000001,6,12.469072049020406,7.357050245415669,2,0.0,6.13633849,0,1
mp-njf,TiS2,2.4270869180340173,2.42708684705418,2.427087032362617,6.495013828964295e-08,6.0,2.037091737206371,,2.4524949096634544e-08,1.0,4,1e-07,0,0,-1.58728328111111,0.020230631666667,12,19.659107844829567,3.153337294684891,2,0.0,4.30312135,0,0
mp-bkgbj,TiO2,1.91625716430857,1.6280262096930005,2.0864269066077905,0.1042877208244592,4.5,2.4811764677074777,,,0.0,2,2.8e-06,0,0,-3.199478762777778,0.308576689166665,6,31.545172489601953,1.401379572198959,2,2.7867,-3.88427499,0,0
mp-blhxo,TiO2,1.915160597215707,1.628087532361135,2.097002201518007,0.1046967565042032,4.5,2.4843737720018253,,,0.0,4,1.85e-05,0,0,-3.196460273611111,0.311595178333332,12,31.552497641938995,1.4010542312714391,2,2.8326,-3.93635179,0,0
mp-cipre,TiSi,2.621968526931928,2.621968526931927,2.6219685269319295,1.3322676295501878e-15,4.0,1.1636839339824998,,,0.0,1,0.001254,0,0,-0.544249697083332,0.2411147575,2,14.684434307183226,4.294414439725505,2,0.0,8.57287965,0,0
mp-biinr,TiNi,2.539792819975262,2.5228937514905594,2.621293150999496,0.0220825147232543,7.0,2.1685642583444125,2.520698716470421,0.0013820619733251,0.5,4,0.0,0,0,-0.378450851666666,0.017404175,4,13.382520701175354,6.611150137693481,2,0.0,7.19118848,0,1
mp-cizye,TiS2,2.427109432630065,2.389418053663552,2.502492190563091,0.0533036593189828,6.0,2.0399438970316695,,0.0207057709387621,1.0,2,0.0001032,0,0,-1.489506207777777,0.118007705,6,18.945057735044696,3.272188388883109,2,0.0,4.74830119,0,0
mp-biklr,TiAs2,2.6639846736634807,2.621852654868382,2.6966815549234804,0.0168522737221539,7.0,1.9697757210264308,,0.0075250924023593,0.5,8,0.0,0,0,-0.6913418384722211,0.01123405875,24,17.226719555746083,6.352641312098427,2,0.0,6.91448414,0,0
mp-bmgky,TiAs2,2.597668005471947,2.556369993913949,2.6187581702065375,0.0235794030895179,4.5,1.3340683186030806,,0.0061411295927749,0.5,8,0.015319399999999,0,0,-0.399746098472223,0.302829798749998,24,19.401137302791636,5.6406574838280115,2,0.0,5.52950296,0,0
mp-soo,TiCu3,2.6081713021414807,2.506699448521183,2.6907561159703173,0.0431918137586579,11.5,3.383313321675008,,,0.0,8,4e-07,0,0,-0.092779899166666,0.005902016874999,8,12.593108906393466,7.862372846596318,2,0.0,6.83672224,0,0
mp-cyiat,TiO2,1.984600706002961,1.9074537908828333,2.070151485209424,0.0383574604694719,6.0,3.052242645584333,,0.0178344121867259,1.0,8,0.0001672,0,0,-3.350655979027777,0.157399472916667,24,13.80941526133044,3.201204358899244,2,2.513699999999999,0.23068294,0,0
mp-gjcbm,TiO2,1.9698992204726389,1.9248251255424136,2.017674769649531,0.0222090077105475,6.0,3.094239649496779,,0.0103703698476559,1.0,8,0.0,0,0,-3.329509589027778,0.178545862916665,24,13.130457649478236,3.366734161788899,2,2.9417,0.59650867,0,0
mp-cdj,TiO2,1.9730950899709017,1.8802211944486529,2.085493845531943,0.0849318567650613,6.0,3.099257139078607,,0.0379771375886734,1.0,4,0.0,0,0,-3.503531851111111,0.004523600833332,12,10.263739587873587,4.307081249474625,2,2.5281,3.11231427,0,0
mp-bsdvu,TiO2,1.9658965222388385,1.8727522528149456,2.082599316495638,0.0403666351473756,6.0,3.1113620889824816,,0.0179523915934899,1.0,12,0.0,0,0,-3.495808560833333,0.012246891111111,36,10.375678346102662,4.260613991086743,2,2.1536,4.05758146,0,0
mp-cptmf,TiO2,2.0466765474647692,1.919308286531382,2.12675956212634,0.072910193159847,7.0,3.35523924863615,,,0.0,8,2.499999999999999e-06,0,0,-3.3841361773611123,0.123919274583332,24,9.52073760801119,4.643207506446049,2,2.0744,4.4270086,0,0
mp-csu,TiO2,1.962590863682904,1.8722937941356297,2.052863148013423,0.0584497159720593,6.0,3.123770802526354,,0.0261325984346794,1.0,8,0.0,0,0,-3.505014124444444,0.0030413275,24,10.7685842823969,4.105159895594103,2,2.2862,2.71271396,0,0
mp-cksdl,TiS2,2.552700274703134,2.5011316435297095,2.6070367795615788,0.0431671747742604,7.0,2.1503064149203395,,,0.0,4,0.0010205,0,0,-1.32399439361111,0.283519519166667,12,15.848124388399292,3.911617326319758,2,0.0,7.14869888,0,0
mp-cksol,TiO2,2.172156611620846,2.0384663757566934,2.5168844075445813,0.1866916007033316,9.0,3.889782140297718,,,0.0,4,3.6e-06,0,0,-3.210463979444444,0.2975914725,12,8.719405046000901,5.06992852094833,2,1.7550999999999992,5.83732049,0,0
mp-cpqbh,TiCu4,2.5941954904779285,2.4782035799802857,2.6562670387230765,0.0354407836076245,12.0,3.568672416166919,,,0.0,20,0.0001013,0,0,-0.085925773333333,0.0,20,12.332463953709771,8.134100168275264,2,0.0,6.99709291,0,0
mp-cqjsh,TiO2,1.9678286110000704,1.8869021617253827,2.0744160890324244,0.0563279319016446,6.0,3.1064922492782587,,0.0271148897861447,1.0,16,0.0,0,0,-3.44146682423611,0.066588627708334,48,11.568745429944114,3.821223363943821,2,2.4439,4.1795815,0,0
mp-bebv,TiP2,2.5867614735588367,2.5259287243097748,2.66086939767034,0.0368896445132286,9.0,2.6916788746509286,,,0.0,4,0.0,0,0,-0.852471852539681,0.006235406507938,12,14.23100512571329,4.271221078465307,2,0.0,9.40010633,0,0
mp-fhsgi,TiO2,1.9095358705746244,1.7881884061097717,1.996126031294283,0.0770749982787308,5.0,2.7563092340320567,,,0.0,4,0.0,0,0,-3.491561325277777,0.016494126666666,12,17.0789101565843,2.588382977784918,2,2.8899,-1.00858457,0,0
mp-fzwdj,TiO2,1.982610026224304,1.8015568518621607,2.1251338478563095,0.1115058084073187,6.0,3.08305026178943,,0.0498998919829527,1.0,8,0.0,0,0,-3.416520455277778,0.091534996666666,24,11.418408061725396,3.87153446342509,2,2.709999999999999,1.73915677,0,0
mp-bqwk,TiF4,1.8925612026668244,1.7437927274294345,1.9897902575533737,0.0985066092820762,6.0,3.378924829619852,,0.0484370939830226,1.0,12,0.0,0,0,-3.686185758666666,0.0,60,13.698023757305007,3.002993570627025,2,4.1709,-3.593295,0,0
mp-bgnqp,TiSe,2.6099531001989136,2.5394322662679683,2.66011723994234,0.0457171997305085,5.0,1.469388283779304,,,0.0,4,0.6699986,0,0,-1.349653226588541,0.013489690625,8,17.58898606518287,5.986734750349255,2,0.0,6.98158356,0,0
mp-kmu,TiSi,2.573075618161453,2.5628125373990582,2.576458264636658,0.0051832939503113,5.0,1.5104286273420322,,,0.0,4,0.0,0,0,-0.785364454583332,0.0,8,14.762447559674868,4.271720287103741,2,0.0,8.1921141,0,0
mp-bqyjw,TiO2,1.899506217494209,1.768291933497309,1.996733484073453,0.0786431817683406,5.0,2.786284913771105,,,0.0,4,0.0,0,0,-3.427717181944443,0.08033827,12,15.392119790427644,2.8720384801002483,2,2.9809,-0.21431827,0,0
mp-bqynp,TiO2,1.9645264483593792,1.9187878015798323,2.0417767172949444,0.0414846956546695,6.0,3.113426651941563,,0.0191293518187688,1.0,8,0.0,0,0,-3.471762054444443,0.036293397500001,24,10.850769164304175,4.074066977099461,2,2.2868999999999993,2.60387044,0,0
mp-chlqr,TiO2,1.9802887047080064,1.8169041871091611,2.2417693516769597,0.1140761709990175,5.666666666666667,2.9078013116454575,,0.0594470125686487,0.8333333333333334,12,0.009156,0,0,-3.330270766666665,0.177784685277778,36,12.776915129831828,3.459893086806675,2,1.7851,3.05250813,0,0
mp-danxv,TiO2,1.9905222424881523,1.8308287158881076,2.2233586650642216,0.1018837472708443,5.833333333333333,2.964473028887259,,0.0502815800151971,0.9166666666666666,12,0.0001739,0,0,-3.33056498861111,0.177490463333333,36,12.892621286613764,3.428841920170264,2,1.7183000000000002,2.7540098,0,0
mp-wz,TiNi,2.5978664999146877,2.4218223539999997,2.697256768472459,0.065551786980385,7.0,2.0814233740750385,2.8888032185324044,0.0147328479763924,0.1666666666666666,18,2.4006454,7,1,-0.373154264999999,0.022700761666666,18,13.636594798936564,6.487972611986743,2,0.0,7.06461834,0,1
mp-crfze,TiS2,2.4197636155071076,2.2585391696857418,2.6128048323313093,0.1285434375275623,5.5,1.8831489402194643,,0.0552839172652147,0.75,4,0.0001484,0,0,-1.439357274444443,0.168156638333333,12,21.774845023664557,2.846945541057199,2,0.7773000000000001,2.90252011,0,0
mp-dcdgv,TiO2,1.9706113602686468,1.8232918951326953,2.134234640701829,0.1164204841019544,5.5,2.844101209694717,,0.0607002753214106,0.75,4,0.0001873,0,0,-3.320584981944444,0.187470469999999,12,12.45682038343538,3.548799691067656,2,2.4461,1.46684561,0,0
mp-bwxa,TiN,2.122409050421899,1.9060067682255424,2.319808758302286,0.0133119924233191,5.863636363636363,2.603594966800179,,0.006476937691868,0.9545454545454546,22,0.5771385,1,1,-1.868185526571967,0.074481756136364,44,10.923920539654834,4.702693308328239,2,0.0,7.3072612,0,0
mp-bghhi,TiCl3,2.4283862756053476,2.4283839221052217,2.4283889391419033,2.0598958228969993e-06,6.0,2.0349123455241145,,7.312226454629164e-07,1.0,2,1.9999436,2,1,-1.778813748541647,0.028367999999999,8,25.90229004858265,2.471772742922638,2,0.0,2.33881471,0,0
mp-bghgk,TiCl3,2.4279051059115675,2.427449803945941,2.4283578707410647,1.0454009404990555e-06,6.0,2.035719208129449,,3.666705390518593e-07,1.0,4,4.0299475,4,1,-1.779151604166648,0.028030144375,16,25.38772027078649,2.521871748958713,2,0.0,2.47216596,0,0
mp-ckrcc,TiS2,2.4296522202122346,2.428087441084367,2.4304640202154717,0.000772170304531,6.0,2.032793622167228,,0.0003178551598878,1.0,3,0.033517399999999,0,0,-1.605192267222221,0.002321645555555,9,22.72259428511278,2.7282007137692332,2,0.0,3.05828311,0,0
mp-dey,TiS2,2.4244389942998024,2.422943642415115,2.4259121824281653,0.0008101127679428,6.0,2.0415447551007397,,0.0003192572844847,1.0,3,0.0,0,0,-1.607513912777776,0.0,9,20.385126383479825,3.041030836952365,2,0.0,4.02478583,0,0
mp-dgk,TiSe2,2.556527648456683,2.556526014623446,2.556528689697718,1.1697235369985352e-06,6.0,1.8360320507855512,,4.260553016320732e-07,1.0,1,0.0,0,0,-1.426344962673612,0.0,3,23.178358005017184,4.914316375422942,2,0.0,3.27506234,0,0
mp-bppk,TiCl2,2.5279557524900755,2.5279540322400966,2.5279566126150663,1.2164004243760487e-06,6.0,1.8777696261263224,,4.536603606511054e-07,1.0,1,1.9922387,1,1,-1.631496091041666,0.042661182569444,3,24.50959570490895,2.6823127960692252,2,0.0,3.79288658,0,0
mp-cjlme,TiSe,2.623296929933372,2.589559532942556,2.658234367382362,0.017168682839517,6.0,1.7443589508759705,,0.0065431979522573,1.0,4,0.0071915,0,0,-1.184726055338542,0.178416861875,8,17.942458043434982,5.868794222337214,2,0.0,7.16919325,0,0
mp-ckuiz,TiBe3,2.610359615932671,2.5899811459362327,2.659993201647751,0.0207071052534684,10.0,2.9273564688519436,,1.405825712743608e-06,0.3333333333333333,3,2.8280557,3,1,-0.204800896249999,0.0,12,10.255084071359663,3.032161011415756,2,0.0,4.40059426,0,0
mp-ddere,TiO2,1.98132586982672,1.9813256862021928,1.981326237075776,2.5968429750192777e-07,6.0,3.056816901030584,,1.2357013418180064e-07,1.0,1,0.0005319,0,0,-3.349835984444444,0.1582194675,3,18.07409914750253,2.445862444797379,2,2.6004,-1.77654287,0,0
mp-blqf,TiO2,1.9822711299284417,1.982271080755836,1.982271228273652,6.954056523735029e-08,6.0,3.053902266321837,,3.307492738873696e-08,1.0,1,6.9e-06,0,0,-3.349036991111111,0.159018460833333,3,12.628943070164436,3.5004323071863492,2,2.4516,1.17048126,0,0
mp-gjcsu,TiF3,1.9656151169805156,1.9627000528387477,1.9670726490513997,0.0020612616222379,6.0,3.105887445120647,,0.0009886859730186,1.0,1,0.9999933,1,1,-3.353371614166667,0.245853431249999,4,13.582013732507091,3.205117427359857,2,0.0,2.30166812,0,0
mp-bftck,TiS,2.48393526533124,2.366070634907333,2.586727540778927,0.0735522292127068,6.0,1.9528159629706057,,0.0297012810434481,1.0,3,0.0217114,0,0,-1.579941213749998,0.139421751666667,6,15.245188689463108,4.35318353137896,2,0.0,8.48757435,0,0
mp-bftpu,TiS2,2.424703106563435,2.424003309137833,2.425055514078265,0.0004948357449681,6.0,2.0410994352665845,,0.0001924077285196,1.0,1,1.699999999999999e-06,0,0,-1.605592862777777,0.001921049999999,3,28.838700357141335,2.149604426677374,2,0.0,1.19476894,0,0
mp-bgabk,TiF3,1.9665857120390893,1.9260607028372652,1.9985671092228832,0.0267901439885331,6.0,3.1045726826883966,,0.0127620975438744,1.0,2,2.0000001,2,1,-3.667189233333333,0.00235512625,8,15.046176001019145,2.893223428314993,2,0.0,2.03617453,0,0
mp-crgdm,TiNi,2.5549072045572605,2.3294822489539952,2.6220447453414537,0.1042662961391504,8.0,2.4643489487394112,2.5158886963269382,,0.0,6,0.0006686,0,0,-0.099394568333332,0.296460458333333,6,13.9221764356643,6.354886679184636,2,0.0,6.74386264,0,1
mp-brbfn,TiO2,1.9838914090717743,1.960634826320692,2.012989911332994,0.0189980753780248,6.0,3.0497986657605742,,0.0088897524994556,1.0,8,7.299999999999999e-06,0,0,-3.390097015694445,0.117958436249999,24,11.57316757337253,3.819763262577428,2,2.3165,1.86784379,0,0
mp-cfxyy,TiS,2.479036731633934,2.47903638624296,2.479037224901377,3.579921532981211e-07,6.0,1.9526091613421497,,1.3265029841125473e-07,1.0,1,0.0,0,0,-1.719362965416666,0.0,2,14.870237544492056,4.46294849945536,2,0.0,8.29920797,0,0
mp-bqzgq,TiO,2.1507812731241733,2.1507801538848867,2.150783415213189,1.4569811962538428e-06,6.0,2.594112182378989,,6.372934294719847e-07,1.0,1,1e-07,0,0,-2.827090324166667,0.080865955,2,9.656141063373182,5.491461420617172,2,0.0,8.96810621,1,0
mp-ciyop,TiO,2.0568512699273778,1.967889569954527,2.1013332385442935,1.4231379381872027e-06,5.0,2.3282104005515247,,5.706604424502769e-07,0.6666666666666666,3,5e-07,0,0,-2.907956279166666,0.0,6,10.322965261097524,5.136733950019456,2,0.0,8.40336694,1,0
mp-cjklz,TiO2,2.1506266111251064,1.9926310865980827,2.2616195261730527,0.0880805451591523,9.0,3.9218425419184864,,,0.0,3,0.0,0,0,-3.175238522222222,0.332816929722222,9,8.565263619025673,5.161167512722676,2,0.8879999999999991,6.30622401,0,0
mp-qrw,TiBe12,2.4678268514439408,2.441488225176,2.546835302606007,0.0456155505718674,8.0,2.6298043804514495,,,0.0,1,0.001770699999999,0,0,-0.06213221948718,0.085582608461537,13,8.731165774507438,2.282416043395455,2,0.0,4.49753195,0,0
mp-bsb,TiB2,2.3787211200226177,2.378719737474493,2.378721960505783,9.85170998672926e-07,12.0,4.241546031617506,,,0.0,1,0.0,0,0,-1.099568030555556,0.0,3,8.534207431237721,4.506928933888999,2,0.0,8.46049915,0,0
mp-bgmxb,TiCl3,2.406121709988275,2.4056317094887336,2.4065806586647702,2.901693949670326e-05,6.0,2.0727460948510905,,1.0867488190413592e-05,1.0,2,0.331416,0,0,-1.791129423541667,0.01605232499998,8,24.99415627250071,2.56158174828268,2,0.0,2.09347291,0,0
mp-ovr,TiSe,2.6369924687923594,2.6369908777830915,2.6369932642969935,1.125013442253715e-06,6.0,1.725692720554053,,4.0222824215380387e-07,1.0,2,0.0009429,0,0,-1.098326852838542,0.264816064375,4,17.772416639277882,5.924945168521415,2,0.0,7.1480302,0,0
mp-owq,TiAs,2.6043000359075497,2.60429828757731,2.6043009346502517,1.2364190304238211e-06,6.0,1.76929077119391,,4.47549620706522e-07,1.0,2,0.0157062,0,0,-1.042840459583333,0.01102338625,4,17.66328573446499,5.771725326145742,2,0.0,6.40644652,0,0
mp-cjhfx,TiS2,2.450008001323478,2.4500064350786936,2.4500111338130366,2.2150046075706277e-06,6.0,1.999153955868683,,8.523753269974793e-07,1.0,2,0.0001272,0,0,-1.465773792777777,0.14174012,6,20.96823716349877,2.956462074706399,2,0.2055,3.52759103,0,0
mp-cjllf,TiCo3,2.54498908831542,2.4443628556440045,2.595659043506967,0.0475655544938516,12.0,3.7095446704842487,0.8920062698905321,,0.0,8,6.3864323,8,1,-0.112116085416666,0.091436911249999,8,11.647653766000804,8.007356005916918,2,0.0,5.77230089,0,0
mp-ckscj,TiOs2,2.5823979377042643,2.4595675635959973,2.670238746332417,0.0656803284435229,6.0,1.80430523708827,,0.0227044726531343,1.0,8,0.0011622,0,0,-0.279832483055557,0.273033809166669,12,15.903146038797034,14.908029623916676,2,0.0,7.27779739,0,0
mp-cposh,TiZn3,2.696810806163126,2.69680879733943,2.6968118105749763,1.4204528583680954e-06,6.0,1.6499861036818642,,4.9659241761107e-07,1.0,2,0.0,0,0,-0.20619162583333,0.0,8,14.455950667247132,7.009701960332014,2,0.0,3.92553812,0,0
mp-cpuly,TiCo2,2.3665426038078614,2.32891403799885,2.4047704132914234,0.0119831235990039,6.0,2.1430634152840633,1.5491842123849269,0.0041698216057306,1.0,16,15.9735863,24,1,-0.219683417222221,0.051720578333334,24,12.445603296535998,7.370923481377889,2,0.0,6.14081841,0,1
mp-ccf,TiNi3,2.524851439253843,2.443653983620373,2.6099473503770327,0.0235369418950391,12.0,3.766570025335959,1.6428408111746051,,0.0,16,0.0,0,0,-0.482795142708333,0.0,16,11.378577468555948,8.170464969881639,2,0.0,8.16614808,0,1
mp-cjd,TiCr2,2.422286239064566,2.3820545788592553,2.4776387792072563,0.0297513531099416,6.0,2.046414228318293,1.808059844357125,0.010894357492917,1.0,8,2e-07,0,0,0.101901979444444,0.101901979444443,12,13.262979385887908,6.337644227232355,2,0.0,6.28257634,0,1
mp-csc,TiAs,2.5882600608489112,2.5356719002159336,2.640850132858175,0.0525865699496456,6.0,1.793507860757175,,0.020317343959949,1.0,4,1e-07,0,0,-1.053863845833333,0.0,8,17.316393223356762,5.8873480349851945,2,0.0,6.59644856,0,0
mp-cwz,TiMn2,2.4953160547266,2.446466136728263,2.6047537440904853,0.0506656265517472,6.0,1.930967915742312,2.0206247290943615,0.0186307909026138,1.0,8,6.9115623,12,1,-0.272158438898467,0.0,12,14.420233810040438,6.054884797795227,2,0.0,6.49755548,0,1
mp-dqk,TiFe2,2.4208020151695004,2.38931754246488,2.4561867334445737,0.0204759765305645,6.0,2.0482677547690185,2.587553896753943,0.0071604565219734,1.0,8,13.676235,12,1,-0.283385237777777,0.0,12,13.281765879273044,6.649483064672066,2,0.0,5.78954006,0,1
mp-uz,TiS,2.4991848278059026,2.4991833560657604,2.4991855636759737,1.0406774346420325e-06,6.0,1.92125271716595,,3.925920499247914e-07,1.0,2,0.0153034,0,0,-1.447858830416666,0.271504134999999,4,15.318879802209214,4.33224264388867,2,0.0,8.47160976,0,0
mp-bfofm,TiS,2.4786360278602753,2.478634903938258,2.4786368272838164,8.180419631761624e-07,6.0,1.9532405417427312,,3.0229583400162e-07,1.0,2,3e-07,0,0,-1.654195325416667,0.065167639999998,4,14.864710247202511,4.464608003255582,2,0.0,8.56947714,0,0
mp-bgjeq,TiCr2,2.417765268770194,2.3761220559410425,2.4648636806014057,0.0264065329340563,6.0,2.0537285894619717,1.8016709527458628,0.0102658392090804,1.0,16,2.9300000000000004e-05,0,0,0.091316451944443,0.091316451944443,24,13.262984939122296,6.337641573649921,2,0.0,6.23160195,0,1
mp-bgjkn,TiSe,2.6038641723447538,2.603862674553542,2.603865139816137,1.0740295640564258e-06,6.0,1.7698831476553174,,3.834790943394991e-07,1.0,2,2e-07,0,0,-1.323210567838542,0.039932349375,4,17.223342562234027,6.113830327612123,2,0.0,7.265142949999999,0,0
mp-bgjpc,TiAs,2.612051535686419,2.6120498326341655,2.612052387212546,1.2042397972295037e-06,6.0,1.7588052910335703,,4.346653018130086e-07,1.0,2,0.0107701,0,0,-0.8188481083333341,0.235015737499999,4,17.75449076094881,5.742075905708052,2,0.0,6.5635229200000005,0,0
mp-bnqlg,TiP,2.4408543234687854,2.4354619999999993,2.444454222232,0.0044028145328617,5.0,1.678496819346031,,,0.0,2,0.0147917,0,0,-1.00746305232143,0.280597836249999,4,18.90450382236869,3.4626183943162863,2,0.0,5.71896401,0,0
mp-bcl,TiP,2.494005604075378,2.4359703678705977,2.55204197893825,0.0580333641224306,6.0,1.9323772225991265,,0.023269139411922,1.0,4,0.0,0,0,-1.288060888571429,0.0,8,15.483725880927103,4.227605369285763,2,0.0,7.69081789,0,0
mp-bqxwv,TiO,2.1558929005533214,2.1558916510049753,2.1558935253274942,8.835641084959699e-07,6.0,2.5818254727022243,,3.8639777982180546e-07,1.0,2,0.0142782,0,0,-2.775625734166668,0.132330544999998,4,9.801910987003508,5.409794701447449,2,0.0,9.03763594,1,0
mp-cevtx,TiH,2.247407478784716,2.1193260450495024,2.631647,0.221840791009083,8.0,3.249253837101769,,,0.0,2,0.0010692,0,0,-0.182416034791666,0.227800199166667,4,9.435903537413372,4.300528662991119,2,0.0,6.76726528,0,0
mp-bpte,TiBr3,2.5908193685205068,2.535627901032568,2.6583049511830787,0.0498335972657072,6.0,1.7897199058331432,,0.0169833715412516,1.0,2,2.0000001,2,1,-1.624886069583334,0.0,8,30.204139489929307,3.95257216641598,2,0.0,1.73894904,0,0
mp-bklar,TiNi,2.5921366678549425,2.5088798699320662,2.683392609257488,0.0444744765111941,6.833333333333333,2.034866954619445,2.859509910130452,0.0132990648289536,0.3333333333333333,12,0.1026319,0,0,-0.376886747499998,0.018968279166666,12,13.648919185938407,6.482114251757761,2,0.0,6.98672466,0,1
mp-bmioh,TiO,2.121205955365061,2.005428950448881,2.231333089517936,0.0343226668804637,5.333333333333333,2.370375910851799,,0.0138932192646894,0.3809523809523809,21,0.0724821,0,0,-2.711861403452382,0.196094875714285,42,10.72973142522242,4.941999386573826,2,0.0,7.81933266,1,0
mp-bmzir,TiS2,2.410657833411997,2.2687983443480935,2.543968441892631,0.0699802637255005,5.5,1.8915057618851667,,0.0204715342464297,0.75,4,0.0003632,0,0,-1.208757960277777,0.3987559525,12,25.189003589069348,2.461065906324076,2,0.0,2.44243751,0,0
mp-cktbj,TiO2,2.0022286835893857,2.002228683589385,2.0022286835893857,3.625973214694715e-16,6.0,2.993325108468751,,1.663480850701127e-16,1.0,4,2.2700000000000003e-05,0,0,-3.251471674444444,0.256583777499999,12,9.815696750872252,4.503680324526368,2,1.149599999999999,4.68737241,0,0
mp-cktld,TiS2,2.465600095567431,2.4656000955674267,2.465600095567434,2.322881350169769e-15,6.0,1.9739491900689283,,8.855607278006886e-16,1.0,4,0.0006359,0,0,-1.286476575277776,0.3210373375,12,18.05902339682984,3.432732578341733,2,0.0,5.63749553,0,0
mp-bgkxy,TiBr4,2.3250393417233415,2.323016720831282,2.3257135486873572,0.0011677607164907,4.0,1.479890914896058,,,0.0,8,0.0,0,0,-1.658768930916667,0.0,40,37.4737668746944,3.256784298476501,2,2.4977,-2.77441377,0,0
mp-cevro,TiN,1.9929089175189991,1.9929089175189991,1.9929089175189996,1.1102230246251563e-16,4.0,2.014257948289244,,,0.0,1,0.000766299999999,0,0,-1.64079266270833,0.301874620000001,2,12.186260464230871,4.21555473669145,2,0.0,6.30828182,0,0
mp-csvps,Ti,2.6234200779232193,2.4110526337215585,2.6998367282339917,0.040593433619644,2.711864406779661,0.7907356764010232,,,0.0,59,1.9910987,0,0,0.183286863166667,0.183286863166667,100,17.62706721816608,4.509259680988034,1,0.0,5.55207945,0,0
mp-csvsw,Ti,2.626083737042803,2.450067409432527,2.699778783722629,0.0364684591069671,2.3703703703703702,0.6891386275647328,,0.0138614784465784,0.0185185185185185,54,0.003869799999999,0,0,0.141383983866667,0.141383983866665,100,17.443182239748065,4.556796025430404,1,0.0,5.64297914,0,0
